id,clearing,branch_code,code,name,street,street2,zip,city,phone,country,bic
bank_80460_0008,80460,0008,Raiffeisen,Banque Raiffeisen Morges Venoge,Place de la Gare 1,,1110,Morges 1,021 805 85 85,,RAIFCH22460
bank_80460_0009,80460,0009,Raiffeisen,Banque Raiffeisen Morges Venoge,Avenue du Tir- Fédéral 88,,1024,Ecublens,021 805 85 85,,RAIFCH22460
bank_80465_0000,80465,0000,Raiffeisen,Banque Raiffeisen Plateau du Jorat-Molondin,Rue de la Poste 10,Case postale 23,1410,Thierrens,021 905 92 00,,RAIFCH22465
bank_80472_0000,80472,0000,Raiffeisen,Banque Raiffeisen d'Yverdon-les-Bains,Av. de la Gare 4,Case postale,1401,Yverdon-les-Bains,024 424 03 00,,RAIFCH22472
bank_80472_0001,80472,0001,Raiffeisen,Banque Raiffeisen d'Yverdon-les-Bains,Grand-Rue 87,,1373,Chavornay,024 424 03 00,,RAIFCH22472
bank_80472_0004,80472,0004,Raiffeisen,Banque Raiffeisen d'Yverdon-les-Bains,Avenue de la Gare 6,,1462,Yvonand,024 424 03 00,,RAIFCH22472
bank_80479_0000,80479,0000,Raiffeisen,Banque Raiffeisen de la Broye,Grand'Rue 20,Case postale 384,1530,Payerne,026 662 46 00,,RAIFCH22479
bank_80479_0007,80479,0007,Raiffeisen,Banque Raiffeisen de la Broye,Route de Ménières 10,,1523,Granges-près-Marnand,026 662 46 00,,RAIFCH22479
bank_80479_0008,80479,0008,Raiffeisen,Banque Raiffeisen de la Broye,Avenue de Cerjat 2b,,1510,Moudon,021 905 06 66,,RAIFCH22479
bank_80479_0009,80479,0009,Raiffeisen,Banque Raiffeisen de la Broye,Grand-Rue 3,,1522,Lucens,021 905 06 66,,RAIFCH22479
bank_80482_0000,80482,0000,Raiffeisen,Banque Raiffeisen du district de Moudon,Avenue de Cerjat 2b,Case postale 49,1510,Moudon,021 905 06 66,,RAIFCH22482
bank_80485_0000,80485,0000,Raiffeisen,Banque Raiffeisen de Gimel,La Chomaz 8,Case postale 132,1188,Gimel,021 821 88 88,,RAIFCH22485
bank_80485_0002,80485,0002,Raiffeisen,Banque Raiffeisen de Gimel,Route de Lausanne 5,,1180,Rolle,021 821 88 88,,RAIFCH22485
bank_80485_0003,80485,0003,Raiffeisen,Banque Raiffeisen de Gimel,Avenue du Mont Blanc 4,,1196,Gland,021 821 88 88,,RAIFCH22485
bank_80496_0000,80496,0000,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Bahnhofstrasse 13 - 15,Postfach,3924,St. Niklaus VS,027 955 19 00,,RAIFCH22496
bank_80496_0001,80496,0001,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Dorfplatz,,3925,Grächen,027 955 19 00,,RAIFCH22496
bank_80496_0002,80496,0002,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Zum Bild,,3928,Randa,027 955 19 00,,RAIFCH22496
bank_80496_0003,80496,0003,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Kantonsstrasse,,3929,Täsch,027 955 19 00,,RAIFCH22496
bank_80496_0004,80496,0004,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Bahnhofstrasse 26,,3920,Zermatt,027 955 19 00,,RAIFCH22496
bank_80496_0005,80496,0005,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Flüo 7,,3926,Embd,027 955 19 00,,RAIFCH22496
bank_80496_0006,80496,0006,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Beim Dorfplatz,,3906,Saas-Fee,027 955 19 00,,RAIFCH22496
bank_80496_0007,80496,0007,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Bahnhofstrasse 10,,3922,Stalden VS,027 955 19 00,,RAIFCH22496
bank_80496_0008,80496,0008,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Dorf,,3922,Eisten,027 955 19 00,,RAIFCH22496
bank_80496_0009,80496,0009,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,zer Tannu 83,,3933,Staldenried,027 955 19 00,,RAIFCH22496
bank_80496_0010,80496,0010,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Moosalpstrasse 73 a,,3923,Törbel,027 955 19 00,,RAIFCH22496
bank_80496_0011,80496,0011,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Dorfplatz,,3910,Saas-Grund,027 955 19 00,,RAIFCH22496
bank_80499_0000,80499,0000,Raiffeisen,Raiffeisenbank Visperterminen,Kanzleiweg 4,Postfach 99,3932,Visperterminen,027 948 02 20,,RAIFCH22499
bank_80521_0000,80521,0000,Raiffeisen,Raiffeisenbank Gampel-Raron,Bahnhofstrasse 21,Postfach 113,3945,Gampel,027 933 13 13,,RAIFCH22521
bank_80521_0007,80521,0007,Raiffeisen,Raiffeisenbank Gampel-Raron,Dorfstrasse 70,,3918,Wiler (Lötschen),027 933 13 13,,RAIFCH22521
bank_80521_0009,80521,0009,Raiffeisen,Raiffeisenbank Gampel-Raron,Brückenmoosstrasse 2,Postfach 48,3942,Raron,027 933 13 13,,RAIFCH22521
bank_80527_0000,80527,0000,Raiffeisen,Raiffeisenbank Region Leuk,Bahnhofstrasse 2,,3952,Susten,027 474 61 40,,RAIFCH22527
bank_80527_0003,80527,0003,Raiffeisen,Raiffeisenbank Region Leuk,Dorfstrasse 11,,3954,Leukerbad,027 474 61 40,,RAIFCH22527
bank_80527_0004,80527,0004,Raiffeisen,Raiffeisenbank Region Leuk,Klareistrasse 3,,3970,Salgesch,027 474 61 40,,RAIFCH22527
bank_80527_0006,80527,0006,Raiffeisen,Raiffeisenbank Region Leuk,Kantonsstrasse 14,,3946,Turtmann,027 474 61 40,,RAIFCH22527
bank_80532_0000,80532,0000,Raiffeisen,Raiffeisenbank Belalp-Simplon,Kelchbachstrasse 18,Postfach 336,3904,Naters,027 922 40 40,,RAIFCH22532
bank_80532_0001,80532,0001,Raiffeisen,Raiffeisenbank Belalp-Simplon,Simplonstrasse 57,,3911,Ried-Brig,027 922 40 40,,RAIFCH22532
bank_80532_0003,80532,0003,Raiffeisen,Raiffeisenbank Belalp-Simplon,Alte Simplonstrasse 39,,3907,Simplon Dorf,027 922 40 40,,RAIFCH22532
bank_80532_0005,80532,0005,Raiffeisen,Raiffeisenbank Belalp-Simplon,Gliserallee 131,,3902,Glis,027 922 40 40,,RAIFCH22532
bank_80532_0006,80532,0006,Raiffeisen,Raiffeisenbank Belalp-Simplon,Furkastrasse 1,,3900,Brig/Brigue,027 922 40 40,,RAIFCH22532
bank_80532_0007,80532,0007,Raiffeisen,Raiffeisenbank Belalp-Simplon,Bahnhofstrasse 12,,3900,Brig,027 922 40 40,,RAIFCH22532
bank_80539_0000,80539,0000,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 469,,3998,Reckingen VS,027 974 14 14,,RAIFCH22539
bank_80539_0001,80539,0001,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 743,,3985,Münster VS,027 974 14 14,,RAIFCH22539
bank_80539_0003,80539,0003,Raiffeisen,Raiffeisenbank Aletsch-Goms,Bahnhofstrasse 1,,3988,Obergesteln,027 974 14 14,,RAIFCH22539
bank_80539_0006,80539,0006,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 44,,3984,Fiesch,027 974 14 14,,RAIFCH22539
bank_80539_0007,80539,0007,Raiffeisen,Raiffeisenbank Aletsch-Goms,Bellwalderstrasse 460,,3997,Bellwald,027 974 14 14,,RAIFCH22539
bank_80539_0009,80539,0009,Raiffeisen,Raiffeisenbank Aletsch-Goms,Hengert 31,,3995,Ernen,027 974 14 14,,RAIFCH22539
bank_80539_0010,80539,0010,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 106,,3982,Bitsch,027 974 14 14,,RAIFCH22539
bank_80539_0011,80539,0011,Raiffeisen,Raiffeisenbank Aletsch-Goms,Hauptstrasse 105,,3992,Bettmeralp,027 974 14 14,,RAIFCH22539
bank_80539_0012,80539,0012,Raiffeisen,Raiffeisenbank Aletsch-Goms,Dorfstrasse 133,,3993,Grengiols,027 974 14 14,,RAIFCH22539
bank_80539_0013,80539,0013,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 34,,3983,Mörel,027 974 14 14,,RAIFCH22539
bank_80539_0015,80539,0015,Raiffeisen,Raiffeisenbank Aletsch-Goms,Bahnhofstrasse 13,,3987,Riederalp,027 974 14 14,,RAIFCH22539
bank_80553_0000,80553,0000,Raiffeisen,Raiffeisenbank Region Visp,Bahnhofstrasse 10,Postfach,3930,Visp,027 948 04 48,,RAIFCH22553
bank_80553_0009,80553,0009,Raiffeisen,Raiffeisenbank Region Visp,Kanzleiweg 4,,3932,Visperterminen,027 948 04 48,,RAIFCH22553
bank_80571_0000,80571,0000,Raiffeisen,Banque Raiffeisen Riddes-Saxon-Isérables,Route de Faubourg 2,Case postale 76,1908,Riddes,027 350 14 00,,RAIFCH22571
bank_80572_0000,80572,0000,Raiffeisen,Banque Raiffeisen Sion et Région,Avenue de la Gare 6,,1950,Sion,027 328 10 00,,RAIFCH22572
bank_80572_0005,80572,0005,Raiffeisen,Banque Raiffeisen Sion et Région,Rue du Stade 19,,1965,Savièse,027 328 10 00,,RAIFCH22572
bank_80572_0007,80572,0007,Raiffeisen,Banque Raiffeisen Sion et Région,Rue du Vieux-Village 14,,1967,Bramois,027 328 10 00,,RAIFCH22572
bank_80572_0008,80572,0008,Raiffeisen,Banque Raiffeisen Sion et Région,Rue des Casernes 18,,1950,Sion,027 328 10 00,,RAIFCH22572
bank_80572_0009,80572,0009,Raiffeisen,Banque Raiffeisen Sion et Région,Route de Lens 20,,1958,St-Léonard,027 328 10 00,,RAIFCH22572
bank_80572_0012,80572,0012,Raiffeisen,Banque Raiffeisen Sion et Région,Route de Botyre 50,,1966,Ayent,027 328 10 00,,RAIFCH22572
bank_80572_0013,80572,0013,Raiffeisen,Banque Raiffeisen Sion et Région,Rue des Tonnelier 5,,1950,Sion,027 328 10 00,,RAIFCH22572
bank_80572_0014,80572,0014,Raiffeisen,Banque Raiffeisen Sion et Région,Rue Centrale 142,,1983,Evolène,027 328 10 00,,RAIFCH22572
bank_80572_0016,80572,0016,Raiffeisen,Banque Raiffeisen Sion et Région,Route de Sion 18,,1981,Vex,027 328 10 00,,RAIFCH22572
bank_80572_0018,80572,0018,Raiffeisen,Banque Raiffeisen Sion et Région,Rue Centrale 57,,1964,Conthey,027 328 10 00,,RAIFCH22572
bank_80572_0021,80572,0021,Raiffeisen,Banque Raiffeisen Sion et Région,Chemin du Praplan 1,,1997,Haute-Nendaz,027 328 10 00,,RAIFCH22572
bank_80572_0022,80572,0022,Raiffeisen,Banque Raiffeisen Sion et Région,Rte du Simplon 46,,1957,Ardon,027 328 10 00,,RAIFCH22572
bank_80572_0023,80572,0023,Raiffeisen,Banque Raiffeisen Sion et Région,Chemin Neuf 4,,1955,Chamoson,027 328 10 00,,RAIFCH22572
bank_80572_0024,80572,0024,Raiffeisen,Banque Raiffeisen Sion et Région,Av. de Vergers 20,,1963,Vétroz,027 328 10 00,,RAIFCH22572
bank_80581_0000,80581,0000,Raiffeisen,Banque Raiffeisen Entremont,Route de Verbier 19,Case postale 41,1934,"Châble VS, Le",027 780 10 00,,RAIFCH22581
bank_80581_0003,80581,0003,Raiffeisen,Banque Raiffeisen Entremont,Route de Verbier Station 63,,1936,Verbier,027 780 10 00,,RAIFCH22581
bank_80581_0007,80581,0007,Raiffeisen,Banque Raiffeisen Entremont,Chemin de Poste 2,,1937,Orsières,027 780 10 00,,RAIFCH22581
bank_80588_0000,80588,0000,Raiffeisen,Banque Raiffeisen du Haut-Léman,Route du Léman 10,,1895,Vionnaz,024 482 42 20,,RAIFCH22588
bank_80588_0001,80588,0001,Raiffeisen,Banque Raiffeisen du Haut-Léman,ZA Les Plavaux 101,,1893,Muraz (Collombey),024 473 40 70,,RAIFCH22588
bank_80588_0003,80588,0003,Raiffeisen,Banque Raiffeisen du Haut-Léman,Avenue du Valais 29,,1896,Vouvry,024 482 40 00,,RAIFCH22588
bank_80588_0005,80588,0005,Raiffeisen,Banque Raiffeisen du Haut-Léman,Route Cantonale 1,,1897,Bouveret,024 482 40 40,,RAIFCH22588
bank_80595_0000,80595,0000,Raiffeisen,Banque Raiffeisen Martigny et Région,Rue de la Poste 7,Case postale,1920,Martigny,027 747 16 20,,RAIFCH22595
bank_80595_0001,80595,0001,Raiffeisen,Banque Raiffeisen Martigny et Région,Rue de la Poste 4,,1926,Fully,027 747 16 20,,RAIFCH22595
bank_80595_0009,80595,0009,Raiffeisen,Banque Raiffeisen Martigny et Région,Grand Rue 33,Case postale 23,1904,Vernayaz,027 747 16 20,,RAIFCH22595
bank_80595_0010,80595,0010,Raiffeisen,Banque Raiffeisen Martigny et Région,Route d'Ovronnaz 37,,1912,Leytron,027 747 16 20,,RAIFCH22595
bank_80595_0011,80595,0011,Raiffeisen,Banque Raiffeisen Martigny et Région,Route de Fully 1,,1913,Saillon,027 747 16 20,,RAIFCH22595
bank_80595_0012,80595,0012,Raiffeisen,Banque Raiffeisen Martigny et Région,Route du Faubourg 2,,1908,Riddes,027 747 16 20,,RAIFCH22595
bank_80595_0014,80595,0014,Raiffeisen,Banque Raiffeisen Martigny et Région,Place de la Révolte 1,,1907,Saxon,027 747 16 20,,RAIFCH22595
bank_80598_0000,80598,0000,Raiffeisen,Banque Raiffeisen de Sierre & Région,Place de la Gare 7,Case postale 824,3960,Sierre/Siders,027 452 27 27,,RAIFCH22598
bank_80598_0004,80598,0004,Raiffeisen,Banque Raiffeisen de Sierre & Région,Rue Centrale 164,,3979,Grône,027 452 27 65,,RAIFCH22598
bank_80598_0005,80598,0005,Raiffeisen,Banque Raiffeisen de Sierre & Région,Grand Avenue 5,,3965,Chippis,027 452 27 60,,RAIFCH22598
bank_80598_0006,80598,0006,Raiffeisen,Banque Raiffeisen de Sierre & Région,Route des Landoux 4,,3961,Vissoie,027 452 27 76,,RAIFCH22598
bank_80598_0009,80598,0009,Raiffeisen,Banque Raiffeisen de Sierre & Région,Route de l'Eglise 16,,3966,Chalais,027 452 27 90,,RAIFCH22598
bank_80598_0010,80598,0010,Raiffeisen,Banque Raiffeisen de Sierre & Région,imm. le Margueron,,3967,Vercorin,027 455 26 80,,RAIFCH22598
bank_80598_0011,80598,0011,Raiffeisen,Banque Raiffeisen de Sierre & Région,Route de Sierre 47,,3972,Miège,027 452 27 80,,RAIFCH22598
bank_80606_0000,80606,0000,Raiffeisen,Banque Raiffeisen de Massongex-St-Maurice-Vérossaz,Route du Chablais 11,Case postale 2,1869,Massongex,024 473 30 30,,RAIFCH22606
bank_80606_0001,80606,0001,Raiffeisen,Banque Raiffeisen de Massongex-St-Maurice-Vérossaz,Place Val-de-Marne 10,,1890,St-Maurice,024 473 30 40,,RAIFCH22606
bank_80611_0000,80611,0000,Raiffeisen,Banque Raiffeisen de Monthey,Avenue de la Gare 24,Case postale 1151,1870,Monthey 2,024 473 47 00,,RAIFCH22611
bank_80615_0000,80615,0000,Raiffeisen,Banque Raiffeisen des Communes du Haut Plateau,Tsanveulle 15,,3971,Chermignon,027 486 86 26,,RAIFCH22615
bank_80615_0002,80615,0002,Raiffeisen,Banque Raiffeisen des Communes du Haut Plateau,Place du Village 4,,1978,Lens,027 486 86 16,,RAIFCH22615
bank_80615_0005,80615,0005,Raiffeisen,Banque Raiffeisen des Communes du Haut Plateau,Route du Rawyl 41,,3963,Crans-Montana,027 486 86 00,,RAIFCH22615
bank_80626_0000,80626,0000,Raiffeisen,Banque Raiffeisen de Troistorrents-Morgins,Place du Village 5,,1872,Troistorrents,024 476 87 38,,RAIFCH22626
bank_80627_0000,80627,0000,Raiffeisen,Banque Raiffeisen de Val-d'Illiez-Champéry,Chemin de la Musique 1,,1873,Val-d'Illiez,024 476 80 90,,RAIFCH22627
bank_80627_0001,80627,0001,Raiffeisen,Banque Raiffeisen de Val-d'Illiez-Champéry,Rue du Village 45,,1874,Champéry,024 476 80 90,,RAIFCH22627
bank_80652_0000,80652,0000,Raiffeisen,Raiffeisenbank Böttstein,Hauptstrasse 18,,5314,Kleindöttingen,056 268 88 88,,RAIFCH22652
bank_80652_0001,80652,0001,Raiffeisen,Raiffeisenbank Böttstein,Hauptstrasse 23,,5312,Döttingen,056 268 88 88,,RAIFCH22652
bank_80652_0002,80652,0002,Raiffeisen,Raiffeisenbank Böttstein,Hauptstrasse 26,,5234,Villigen,056 268 88 88,,RAIFCH22652
bank_80652_0003,80652,0003,Raiffeisen,Raiffeisenbank Böttstein,Schattengasse 33,,5313,Klingnau,056 268 88 88,,RAIFCH22652
bank_80666_0000,80666,0000,Raiffeisen,Raiffeisenbank an der Limmat,Zürcherstrasse 64,,8953,Dietikon,044 744 54 54,,RAIFCH22666
bank_80666_0002,80666,0002,Raiffeisen,Raiffeisenbank an der Limmat,Zürcherstrasse 18,,8952,Schlieren,044 744 54 54,,RAIFCH22666
bank_80669_0000,80669,0000,Raiffeisen,Raiffeisenbank am Lindenberg,Sinserstrasse 2,,5644,Auw,056 677 81 10,,RAIFCH22669
bank_80673_0000,80673,0000,Raiffeisen,Raiffeisenbank Mutschellen-Reppischtal,Bellikerstrasse 8,,8965,Berikon,056 648 49 49,,RAIFCH22673
bank_80673_0001,80673,0001,Raiffeisen,Raiffeisenbank Mutschellen-Reppischtal,Luzernerstrasse 1,,8903,Birmensdorf ZH,044 739 80 40,,RAIFCH22673
bank_80673_0002,80673,0002,Raiffeisen,Raiffeisenbank Mutschellen-Reppischtal,Zürcherstrasse 2a,,8142,Uitikon Waldegg,044 739 80 40,,RAIFCH22673
bank_80675_0000,80675,0000,Raiffeisen,Raiffeisenbank Boswil-Bünzen,Zentralstr. 18,,5623,Boswil,056 666 16 70,,RAIFCH22675
bank_80689_0000,80689,0000,Raiffeisen,Raiffeisenbank Mettauertal,Galterstr. 3,,5272,Gansingen,062 867 20 70,,RAIFCH22689
bank_80690_0000,80690,0000,Raiffeisen,Raiffeisenbank Wasserschloss,Unterriedenstr. 1,,5412,Gebenstorf,056 202 33 33,,RAIFCH22690
bank_80690_0002,80690,0002,Raiffeisen,Raiffeisenbank Wasserschloss,Dohlenzelgstrasse 8,,5210,Windisch,056 202 33 33,,RAIFCH22690
bank_80690_0003,80690,0003,Raiffeisen,Raiffeisenbank Wasserschloss,Bahnhofplatz 1,,5200,Brugg,056 202 33 33,,RAIFCH22690
bank_80691_0000,80691,0000,Raiffeisen,Raiffeisenbank Regio Frick-Mettauertal,Hauptstrasse 35,Postfach 57,5070,Frick,062 865 44 44,,RAIFCH22691
bank_80691_0006,80691,0006,Raiffeisen,Raiffeisenbank Regio Frick-Mettauertal,Hauptstrasse 37,,5027,Herznach,062 865 44 44,,RAIFCH22691
bank_80691_0007,80691,0007,Raiffeisen,Raiffeisenbank Regio Frick-Mettauertal,Landstrasse 40,,5073,Gipf-Oberfrick,062 865 44 44,,RAIFCH22691
bank_80691_0008,80691,0008,Raiffeisen,Raiffeisenbank Regio Frick-Mettauertal,Schupfarterstrasse 7,,5074,Eiken,062 865 44 44,,RAIFCH22691
bank_80691_0009,80691,0009,Raiffeisen,Raiffeisenbank Regio Frick-Mettauertal,Galterstrasse 3,,5272,Gansingen,062 865 44 44,,RAIFCH22691
bank_80691_0010,80691,0010,Raiffeisen,Raiffeisenbank Regio Frick-Mettauertal,Schaffhauserstrasse 34,,4332,Stein AG,062 865 44 44,,RAIFCH22691
bank_80696_0000,80696,0000,Raiffeisen,Raiffeisenbank Regio Laufenburg,Mitteldorf 2,,5082,Kaisten,062 869 60 60,,RAIFCH22696
bank_80696_0001,80696,0001,Raiffeisen,Raiffeisenbank Regio Laufenburg,Hauptstrasse 91,,5085,Sulz AG,062 869 60 60,,RAIFCH22696
bank_80698_0000,80698,0000,Raiffeisen,Raiffeisenbank Aarau-Lenzburg,Kasinostrasse 37,,5000,Aarau,062 888 83 83,,RAIFCH22698
bank_80698_0003,80698,0003,Raiffeisen,Raiffeisenbank Aarau-Lenzburg,Muhenstrasse 1,,5036,Oberentfelden,062 888 83 83,,RAIFCH22698
bank_80698_0006,80698,0006,Raiffeisen,Raiffeisenbank Aarau-Lenzburg,Hauptstrasse 56,,5742,Kölliken,062 888 83 83,,RAIFCH22698
bank_80698_0007,80698,0007,Raiffeisen,Raiffeisenbank Aarau-Lenzburg,Bahnhofstrasse 41,,5600,Lenzburg,062 888 83 83,,RAIFCH22698
bank_80698_0008,80698,0008,Raiffeisen,Raiffeisenbank Aarau-Lenzburg,Postweg 1,,5722,Gränichen,062 888 83 83,,RAIFCH22698
bank_80700_0000,80700,0000,Raiffeisen,Raiffeisenbank Surbtal-Wehntal,Zürichstr. 5,,5426,Lengnau AG,056 266 57 00,,RAIFCH22700
bank_80700_0001,80700,0001,Raiffeisen,Raiffeisenbank Surbtal-Wehntal,Marktgasse 20,,5304,Endingen,056 266 57 00,,RAIFCH22700
bank_80700_0002,80700,0002,Raiffeisen,Raiffeisenbank Surbtal-Wehntal,Dorfstrasse 22,,5425,Schneisingen,056 266 57 00,,RAIFCH22700
bank_80700_0006,80700,0006,Raiffeisen,Raiffeisenbank Surbtal-Wehntal,Wehntalerstrasse 19,,8165,Schöfflisdorf,056 266 57 00,,RAIFCH22700
bank_80701_0000,80701,0000,Raiffeisen,Raiffeisenbank Aare-Rhein,Schulweg 1,,5316,Leuggern,056 265 16 00,,RAIFCH22701
bank_80701_0002,80701,0002,Raiffeisen,Raiffeisenbank Aare-Rhein,Baslerstrasse 2A,,5330,Bad Zurzach,056 265 16 40,,RAIFCH22701
bank_80701_0004,80701,0004,Raiffeisen,Raiffeisenbank Aare-Rhein,Leuggernstrasse 487,,5325,Leibstadt,056 265 16 70,,RAIFCH22701
bank_80702_0000,80702,0000,Raiffeisen,Raiffeisenbank Kelleramt-Albis,Zürcherstrasse 1,Postfach 75,8917,Oberlunkhofen,056 649 91 00,,RAIFCH22702
bank_80702_0003,80702,0003,Raiffeisen,Raiffeisenbank Kelleramt-Albis,Bahnhofplatz 5a,,8910,Affoltern am Albis,044 762 40 40,,RAIFCH22702
bank_80704_0000,80704,0000,Raiffeisen,Raiffeisenbank Aare-Reuss,Lenzburgerstrasse 38,Postfach 248,5507,Mellingen,056 481 99 99,,RAIFCH22704
bank_80704_0004,80704,0004,Raiffeisen,Raiffeisenbank Aare-Reuss,Wydenstrasse 9,,5242,Lupfig,056 464 60 30,,RAIFCH22704
bank_80704_0006,80704,0006,Raiffeisen,Raiffeisenbank Aare-Reuss,Oberdorfstrasse 8,,5107,Schinznach Dorf,056 463 51 00,,RAIFCH22704
bank_80704_0008,80704,0008,Raiffeisen,Raiffeisenbank Aare-Reuss,Hegi 360,,5112,Thalheim AG,056 481 99 99,,RAIFCH22704
bank_80704_0009,80704,0009,Raiffeisen,Raiffeisenbank Aare-Reuss,Bruggerstrasse 3,,5103,Wildegg,062 887 10 20,,RAIFCH22704
bank_80704_0010,80704,0010,Raiffeisen,Raiffeisenbank Aare-Reuss,Dorfstrasse 10b,,5102,Rupperswil,062 887 10 20,,RAIFCH22704
bank_80705_0000,80705,0000,Raiffeisen,Raiffeisenbank Reuss-Lindenberg,Rütistrasse 1,Postfach 67,5634,Merenschwand,056 675 33 33,,RAIFCH22705
bank_80705_0001,80705,0001,Raiffeisen,Raiffeisenbank Reuss-Lindenberg,Dorfstrasse 60,,8912,Obfelden,056 675 33 33,,RAIFCH22705
bank_80705_0002,80705,0002,Raiffeisen,Raiffeisenbank Reuss-Lindenberg,Wiggwilerstrasse 1,,5637,Beinwil (Freiamt),056 675 33 33,,RAIFCH22705
bank_80705_0003,80705,0003,Raiffeisen,Raiffeisenbank Reuss-Lindenberg,Sinserstrasse 2,,5644,Auw,056 675 33 33,,RAIFCH22705
bank_80706_0000,80706,0000,Raiffeisen,Raiffeisenbank Möhlin,Bachstrasse 4,Postfach 240,4313,Möhlin,061 855 46 46,,RAIFCH22706
bank_80706_0005,80706,0005,Raiffeisen,Raiffeisenbank Möhlin,"Basler Strasse 46, Salmenpark 1",,4310,Rheinfelden,061 855 46 46,,RAIFCH22706
bank_80719_0000,80719,0000,Raiffeisen,Raiffeisenbank Rohrdorferberg-Fislisbach,Bremgartenstrasse 20,,5443,Niederrohrdorf,056 483 53 53,,RAIFCH22719
bank_80719_0004,80719,0004,Raiffeisen,Raiffeisenbank Rohrdorferberg-Fislisbach,Ringstrasse 25,Postfach 77,5452,Oberrohrdorf,056 483 53 53,,RAIFCH22719
bank_80719_0005,80719,0005,Raiffeisen,Raiffeisenbank Rohrdorferberg-Fislisbach,Badenerstrasse 5 B,Postfach 31,5442,Fislisbach,056 483 53 53,,RAIFCH22719
bank_80721_0000,80721,0000,Raiffeisen,Raiffeisenbank Region Zofingen,Vordere Hauptgasse 51,,4800,Zofingen,062 747 07 00,,RAIFCH22721
bank_80721_0005,80721,0005,Raiffeisen,Raiffeisenbank Region Zofingen,Bahnhofstrasse 11,,5745,Safenwil,062 747 07 00,,RAIFCH22721
bank_80721_0006,80721,0006,Raiffeisen,Raiffeisenbank Region Zofingen,Luzernerstrasse 1,,4665,Oftringen,062 747 07 00,,RAIFCH22721
bank_80723_0000,80723,0000,Raiffeisen,Raiffeisenbank Reitnau-Rued,Turnhallenstrasse 435,,5044,Schlossrued,062 739 01 01,,RAIFCH22723
bank_80723_0002,80723,0002,Raiffeisen,Raiffeisenbank Reitnau-Rued,Hauptstrasse 27,,5726,Unterkulm,062 739 01 01,,RAIFCH22723
bank_80723_0003,80723,0003,Raiffeisen,Raiffeisenbank Reitnau-Rüed,Weinhalden 1,,5057,Reitnau,062 739 01 01,,RAIFCH22723
bank_80723_0004,80723,0004,Raiffeisen,Raiffeisenbank Reitnau-Rued,Dorfstrasse 4,,5040,Schöftland,062 739 01 01,,RAIFCH22723
bank_80728_0000,80728,0000,Raiffeisen,Raiffeisenbank Oberfreiamt,Poststrasse 2,,5630,Muri AG,056 675 86 00,,RAIFCH22728
bank_80728_0002,80728,0002,Raiffeisen,Raiffeisenbank Oberfreiamt,Luzernerstrasse 14,,5643,Sins,056 675 86 00,,RAIFCH22728
bank_80736_0000,80736,0000,Raiffeisen,Raiffeisenbank Villmergen,Dorfplatz 2,,5612,Villmergen,056 618 66 66,,RAIFCH22736
bank_80736_0001,80736,0001,Raiffeisen,Raiffeisenbank Villmergen,Mitteldorfstrasse 3,,5605,Dottikon,056 618 66 66,,RAIFCH22736
bank_80736_0003,80736,0003,Raiffeisen,Raiffeisenbank Villmergen,Im Zentrum 1b,,5614,Sarmenstorf,056 618 66 66,,RAIFCH22736
bank_80740_0000,80740,0000,Raiffeisen,Raiffeisenbank Lägern-Baregg,St. Bernhardstrasse 4,,5430,Wettingen,056 437 47 47,,RAIFCH22740
bank_80740_0001,80740,0001,Raiffeisen,Raiffeisenbank Lägern-Baregg,Stadtturmstrasse 5,,5400,Baden,056 437 47 47,,RAIFCH22740
bank_80740_0002,80740,0002,Raiffeisen,Raiffeisenbank Lägern-Baregg,Badenerstrasse 1,,5413,Birmenstorf AG,056 437 47 47,,RAIFCH22740
bank_80740_0003,80740,0003,Raiffeisen,Raiffeisenbank Lägern-Baregg,Dorfstrasse 14,,5420,Ehrendingen,056 437 47 47,,RAIFCH22740
bank_80744_0000,80744,0000,Raiffeisen,Raiffeisenbank Wohlen,Stegmattweg 1,,5610,Wohlen AG,056 618 48 48,,RAIFCH22744
bank_80744_0002,80744,0002,Raiffeisen,Raiffeisenbank Wohlen,Büelisackerstrasse 1,,5622,Waltenschwil,056 618 48 48,,RAIFCH22744
