id,zip_type,city,valid_from,onrp,communitynumber_bfs,country_id/id,sort,lang,additional_digit,post_delivery_through,state_id/id,name
npa_3854 Oberried Brienz,10,Oberried am Brienzersee,2003-08-01,2255,589,base.ch,1,1,0,7676,l10n_ch_states.state_BE,3854
npa_3855 Brienz BE,10,Brienz BE,1996-09-04,2257,573,base.ch,1,1,0,7676,l10n_ch_states.state_BE,3855
npa_3855 Axalp,10,Axalp,2001-11-01,2258,573,base.ch,1,1,1,7676,l10n_ch_states.state_BE,3855
npa_3856 Brienzwiler,10,Brienzwiler,2008-06-01,2262,574,base.ch,1,1,0,7676,l10n_ch_states.state_BE,3856
npa_3857 Unterbach,20,Unterbach,2003-07-01,2263,785,base.ch,1,1,0,7677,l10n_ch_states.state_BE,3857
npa_3858 Hofstetten BE,10,Hofstetten b. Brienz,2002-07-01,2264,580,base.ch,1,1,0,7676,l10n_ch_states.state_BE,3858
npa_3860 Meiringen,10,Meiringen,1996-09-04,2265,785,base.ch,1,1,0,7677,l10n_ch_states.state_BE,3860
npa_3860 Rosenlaui,20,Rosenlaui,2008-10-01,2266,786,base.ch,0,1,2,7677,l10n_ch_states.state_BE,3860
npa_3862 Innertkirchen,10,Innertkirchen,2008-12-01,2268,784,base.ch,1,1,0,7677,l10n_ch_states.state_BE,3862
npa_3863 Gadmen,20,Gadmen,2008-12-01,2269,784,base.ch,1,1,0,7677,l10n_ch_states.state_BE,3863
npa_3864 Guttannen,10,Guttannen,2008-06-01,2271,782,base.ch,1,1,0,7677,l10n_ch_states.state_BE,3864
npa_3900 Brig,10,Brig,1998-11-23,2273,6002,base.ch,1,1,0,5495,l10n_ch_states.state_VS,3900
npa_3900 Gamsen,20,Gamsen,2010-03-01,2274,6002,base.ch,1,1,2,5495,l10n_ch_states.state_VS,3900
npa_3949 Hohtenn,20,Hohtenn,2008-04-01,2277,6204,base.ch,1,1,0,8441,l10n_ch_states.state_VS,3949
npa_3903 Birgisch,20,Birgisch,2008-08-01,2278,6007,base.ch,1,1,1,5495,l10n_ch_states.state_VS,3903
npa_3903 Mund,20,Mund,2009-04-01,2279,6007,base.ch,1,1,0,5495,l10n_ch_states.state_VS,3903
npa_3914 Blatten b Naters,10,Blatten b. Naters,1996-09-02,2280,6007,base.ch,0,1,0,5495,l10n_ch_states.state_VS,3914
npa_3914 Belalp,20,Belalp,2000-12-01,2281,6007,base.ch,0,1,1,5495,l10n_ch_states.state_VS,3914
npa_3913 Rosswald,20,Rosswald,2005-11-01,2282,6010,base.ch,0,1,0,5495,l10n_ch_states.state_VS,3913
npa_3911 Ried-Brig,10,Ried-Brig,2001-11-01,2283,6008,base.ch,1,1,0,5495,l10n_ch_states.state_VS,3911
npa_3912 Termen,20,Termen,2004-10-01,2284,6010,base.ch,0,1,0,5495,l10n_ch_states.state_VS,3912
npa_3901 Rothwald,20,Rothwald,2000-04-01,2285,6008,base.ch,0,1,23,5495,l10n_ch_states.state_VS,3901
npa_3907 Simplon Hospiz,20,Simplon Hospiz,1996-09-19,2286,6009,base.ch,0,1,2,2287,l10n_ch_states.state_VS,3907
npa_3907 Simplon Dorf,10,Simplon Dorf,1996-09-19,2287,6009,base.ch,0,1,0,2287,l10n_ch_states.state_VS,3907
npa_3907 Gabi (Simplon),20,Gabi (Simplon),1996-09-19,2288,6009,base.ch,0,1,3,2287,l10n_ch_states.state_VS,3907
npa_3907 Gondo,20,Gondo,2003-04-01,2289,6011,base.ch,0,1,4,2287,l10n_ch_states.state_VS,3907
npa_3922 Eisten,20,Eisten,2004-06-01,2290,6282,base.ch,0,1,2,2313,l10n_ch_states.state_VS,3922
npa_3908 Saas-Balen,10,Saas-Balen,2011-01-01,2291,6289,base.ch,0,1,0,2292,l10n_ch_states.state_VS,3908
npa_3910 Saas-Grund,10,Saas-Grund,1996-09-02,2292,6291,base.ch,0,1,0,2292,l10n_ch_states.state_VS,3910
npa_3902 Glis,10,Glis,1996-09-02,2294,6002,base.ch,1,1,0,5495,l10n_ch_states.state_VS,3902
npa_3917 Goppenstein,20,Goppenstein,2002-03-01,2296,6195,base.ch,0,1,2,2299,l10n_ch_states.state_VS,3917
npa_3916 Ferden,20,Ferden,2000-08-01,2297,6195,base.ch,0,1,0,2299,l10n_ch_states.state_VS,3916
npa_3917 Kippel,20,Kippel,2012-11-01,2298,6197,base.ch,0,1,0,2299,l10n_ch_states.state_VS,3917
npa_3918 Wiler (Ltschen),10,Wiler (Lötschen),1996-09-02,2299,6202,base.ch,0,1,0,2299,l10n_ch_states.state_VS,3918
npa_3919 Blatten(Ltschen),20,Blatten (Lötschen),2012-11-01,2300,6192,base.ch,0,1,0,2299,l10n_ch_states.state_VS,3919
npa_3904 Naters,10,Naters,1996-09-02,2301,6007,base.ch,1,1,0,5495,l10n_ch_states.state_VS,3904
npa_3905 Saas-Almagell,10,Saas-Almagell,1996-09-02,2302,6288,base.ch,0,1,0,2292,l10n_ch_states.state_VS,3905
npa_3906 Saas-Fee,10,Saas-Fee,1996-09-02,2303,6290,base.ch,1,1,0,2303,l10n_ch_states.state_VS,3906
npa_3920 Zermatt,10,Zermatt,1996-09-02,2305,6300,base.ch,1,1,0,8031,l10n_ch_states.state_VS,3920
npa_3923 Trbel,10,Törbel,1996-09-02,2308,6296,base.ch,0,1,0,2313,l10n_ch_states.state_VS,3923
npa_3926 Embd,20,Embd,2003-12-01,2309,6283,base.ch,0,1,0,2313,l10n_ch_states.state_VS,3926
npa_3927 Herbriggen,20,Herbriggen,2005-01-01,2310,6292,base.ch,0,1,0,2315,l10n_ch_states.state_VS,3927
npa_3928 Randa,10,Randa,1996-09-02,2311,6287,base.ch,0,1,0,2311,l10n_ch_states.state_VS,3928
npa_3929 Tsch,10,Täsch,1996-09-02,2312,6295,base.ch,0,1,0,2312,l10n_ch_states.state_VS,3929
npa_3922 Stalden VS,10,Stalden VS,1996-09-02,2313,6293,base.ch,0,1,0,2313,l10n_ch_states.state_VS,3922
npa_3922 Kalpetran,20,Kalpetran,2003-12-01,2314,6283,base.ch,0,1,1,2313,l10n_ch_states.state_VS,3922
npa_3924 St Niklaus VS,10,St. Niklaus VS,1996-09-02,2315,6292,base.ch,1,1,0,2315,l10n_ch_states.state_VS,3924
npa_3925 Grchen,10,Grächen,1996-09-02,2317,6285,base.ch,1,1,0,2317,l10n_ch_states.state_VS,3925
npa_3930 Visp,10,Visp,1996-09-02,2318,6297,base.ch,1,1,0,7256,l10n_ch_states.state_VS,3930
npa_3942 St German,10,St. German,2005-04-01,2321,6199,base.ch,0,1,3,8441,l10n_ch_states.state_VS,3942
npa_3933 Staldenried,20,Staldenried,2004-06-01,2322,6294,base.ch,0,1,0,2313,l10n_ch_states.state_VS,3933
npa_3937 Baltschieder,10,Baltschieder,2009-08-01,2323,6281,base.ch,1,1,0,7256,l10n_ch_states.state_VS,3937
npa_3938 Ausserberg,10,Ausserberg,2009-08-01,2324,6191,base.ch,1,1,0,7256,l10n_ch_states.state_VS,3938
npa_3939 Eggerberg,20,Eggerberg,2003-06-01,2325,6004,base.ch,0,1,0,7256,l10n_ch_states.state_VS,3939
npa_3930 Eyholz,20,Eyholz,2004-07-01,2326,6297,base.ch,1,1,2,7256,l10n_ch_states.state_VS,3930
npa_3931 Lalden,20,Lalden,2000-01-01,2327,6286,base.ch,1,1,1,7256,l10n_ch_states.state_VS,3931
npa_3932 Visperterminen,20,Visperterminen,2014-02-01,2328,6298,base.ch,1,1,0,7256,l10n_ch_states.state_VS,3932
npa_3934 Zeneggen,20,Zeneggen,2004-07-01,2329,6299,base.ch,0,1,0,7256,l10n_ch_states.state_VS,3934
npa_3935 Brchen,10,Bürchen,1996-09-02,2330,6193,base.ch,0,1,0,2330,l10n_ch_states.state_VS,3935
npa_3943 Eischoll,20,Eischoll,2008-02-01,2334,6194,base.ch,0,1,0,2330,l10n_ch_states.state_VS,3943
npa_3944 Unterbch VS,10,Unterbäch VS,1996-09-02,2335,6201,base.ch,0,1,0,2330,l10n_ch_states.state_VS,3944
npa_3947 Ergisch,20,Ergisch,2009-01-01,2336,6104,base.ch,0,1,0,8441,l10n_ch_states.state_VS,3947
npa_3948 Unterems,20,Unterems,2002-12-01,2337,6119,base.ch,0,1,0,8441,l10n_ch_states.state_VS,3948
npa_3946 Gruben,20,Gruben,2002-11-01,2338,6104,base.ch,0,1,2,8441,l10n_ch_states.state_VS,3946
npa_3948 Oberems,20,Oberems,2002-11-01,2339,6112,base.ch,0,1,1,8441,l10n_ch_states.state_VS,3948
npa_3951 Agarn,10,Agarn,1988-05-29,2340,6101,base.ch,0,1,0,2356,l10n_ch_states.state_VS,3951
npa_3955 Albinen,20,Albinen,2005-11-01,2341,6102,base.ch,0,1,0,2360,l10n_ch_states.state_VS,3955
npa_3956 Guttet-Feschel,20,Guttet-Feschel,2009-06-01,2342,6117,base.ch,0,1,0,2356,l10n_ch_states.state_VS,3956
npa_3957 Erschmatt,10,Erschmatt,1996-09-19,2343,6110,base.ch,0,1,0,2356,l10n_ch_states.state_VS,3957
npa_3953 Varen,10,Varen,2002-05-01,2344,6116,base.ch,0,1,2,2356,l10n_ch_states.state_VS,3953
npa_3976 Nos,20,Noës,2011-12-01,2345,6248,base.ch,1,2,0,7249,l10n_ch_states.state_VS,3976
npa_3978 Flanthey,20,Flanthey,2009-02-01,2346,6240,base.ch,1,2,0,8033,l10n_ch_states.state_VS,3978
npa_1978 Lens,10,Lens,1988-05-29,2347,6240,base.ch,0,2,0,2347,l10n_ch_states.state_VS,1978
npa_1977 Icogne,20,Icogne,2002-11-01,2348,6239,base.ch,0,2,0,2347,l10n_ch_states.state_VS,1977
npa_3979 Grne,10,Grône,2005-10-01,2349,6238,base.ch,1,2,0,8033,l10n_ch_states.state_VS,3979
npa_3942 Raron,10,Raron,2009-07-01,2350,6199,base.ch,1,1,0,8441,l10n_ch_states.state_VS,3942
npa_3942 Niedergesteln,20,Niedergesteln,2000-04-01,2351,6198,base.ch,0,1,2,8441,l10n_ch_states.state_VS,3942
npa_3945 Gampel,20,Gampel,2009-12-01,2353,6118,base.ch,1,1,0,8441,l10n_ch_states.state_VS,3945
npa_3946 Turtmann,10,Turtmann,2009-07-01,2355,6119,base.ch,1,1,0,8441,l10n_ch_states.state_VS,3946
npa_3952 Susten,10,Susten,1988-03-01,2356,6110,base.ch,1,1,0,2356,l10n_ch_states.state_VS,3952
npa_3953 Leuk Stadt,10,Leuk Stadt,1986-05-21,2358,6110,base.ch,0,1,0,2356,l10n_ch_states.state_VS,3953
npa_3953 Inden,20,Inden,2002-10-01,2359,6109,base.ch,0,1,1,2356,l10n_ch_states.state_VS,3953
npa_3954 Leukerbad,10,Leukerbad,1986-05-21,2360,6111,base.ch,1,1,0,2360,l10n_ch_states.state_VS,3954
npa_3970 Salgesch,10,Salgesch,1988-05-29,2361,6113,base.ch,0,1,0,2361,l10n_ch_states.state_VS,3970
npa_3977 Granges VS,20,Granges VS,2005-10-01,2362,6248,base.ch,1,2,0,8033,l10n_ch_states.state_VS,3977
npa_1958 St-Lonard,10,St-Léonard,1996-08-06,2363,6246,base.ch,1,2,0,1203,l10n_ch_states.state_VS,1958
npa_3960 Sierre,10,Sierre,1996-08-06,2364,6248,base.ch,1,2,0,7249,l10n_ch_states.state_VS,3960
npa_3960 Corin-de-la-Crte,20,Corin-de-la-Crête,2002-08-01,2365,6243,base.ch,1,2,2,7249,l10n_ch_states.state_VS,3960
npa_3960 Loc,20,Loc,2002-08-01,2366,6244,base.ch,1,2,3,7249,l10n_ch_states.state_VS,3960
npa_3971 Chermignon,10,Chermignon,1988-05-29,2370,6234,base.ch,0,2,0,7257,l10n_ch_states.state_VS,3971
npa_3971 Chermignon-Bas,20,Chermignon-d'en-Bas,2002-08-01,2371,6234,base.ch,0,2,1,7257,l10n_ch_states.state_VS,3971
npa_3971 Ollon VS,20,Ollon VS,2002-08-01,2372,6234,base.ch,0,2,2,7257,l10n_ch_states.state_VS,3971
npa_3972 Mige,20,Miège,2009-04-01,2373,6241,base.ch,0,2,0,7249,l10n_ch_states.state_VS,3972
npa_3973 Venthne,10,Venthône,1997-02-24,2374,6249,base.ch,0,2,0,7249,l10n_ch_states.state_VS,3973
npa_3974 Mollens VS,20,Mollens VS,2002-09-01,2375,6242,base.ch,0,2,0,7249,l10n_ch_states.state_VS,3974
npa_3975 Randogne,20,Randogne,2010-06-01,2376,6244,base.ch,0,2,0,7257,l10n_ch_states.state_VS,3975
npa_3961 Vissoie,10,Vissoie,1996-08-05,2378,6252,base.ch,0,2,21,2378,l10n_ch_states.state_VS,3961
npa_3961 St-Luc,10,St-Luc,1986-05-21,2379,6252,base.ch,0,2,22,2379,l10n_ch_states.state_VS,3961
npa_3961 Chandolin,20,Chandolin,2003-05-15,2380,6252,base.ch,0,2,23,2379,l10n_ch_states.state_VS,3961
npa_3961 Ayer,20,Ayer,2002-08-01,2381,6252,base.ch,0,2,24,2378,l10n_ch_states.state_VS,3961
npa_3961 Zinal,10,Zinal,1986-05-21,2382,6252,base.ch,0,2,25,2382,l10n_ch_states.state_VS,3961
npa_3961 Grimentz,10,Grimentz,1986-05-21,2383,6252,base.ch,0,2,26,2383,l10n_ch_states.state_VS,3961
npa_3967 Vercorin,10,Vercorin,1996-08-06,2384,6232,base.ch,0,2,0,2384,l10n_ch_states.state_VS,3967
npa_3963 Montana,20,Montana,2007-08-01,2386,6243,base.ch,1,2,3,7257,l10n_ch_states.state_VS,3963
npa_3963 Crans-Montana,20,Crans-Montana,2003-06-01,2387,6240,base.ch,1,2,0,7257,l10n_ch_states.state_VS,3963
npa_3960 Muraz (Sierre),20,Muraz (Sierre),2003-06-01,2389,6248,base.ch,1,2,5,7249,l10n_ch_states.state_VS,3960
npa_3965 Chippis,10,Chippis,1997-03-03,2390,6235,base.ch,1,2,0,7249,l10n_ch_states.state_VS,3965
npa_3966 Chalais,10,Chalais,1998-06-29,2391,6232,base.ch,1,2,0,8033,l10n_ch_states.state_VS,3966
npa_3966 Rchy,20,Réchy,2005-10-01,2392,6232,base.ch,1,2,1,8033,l10n_ch_states.state_VS,3966
npa_3968 Veyras,10,Veyras,1996-08-06,2394,6250,base.ch,0,2,0,7249,l10n_ch_states.state_VS,3968
npa_3982 Bitsch,20,Bitsch,2013-06-01,2403,6173,base.ch,1,1,0,5495,l10n_ch_states.state_VS,3982
npa_3993 Grengiols,20,Grengiols,2009-03-01,2404,6177,base.ch,0,1,0,2425,l10n_ch_states.state_VS,3993
npa_3994 Lax,20,Lax,2003-10-01,2405,6061,base.ch,0,1,0,2426,l10n_ch_states.state_VS,3994
npa_3997 Bellwald,10,Bellwald,1996-09-02,2406,6052,base.ch,0,1,0,2426,l10n_ch_states.state_VS,3997
npa_3989 Niederwald,20,Niederwald,2000-08-01,2407,6064,base.ch,0,1,4,2411,l10n_ch_states.state_VS,3989
npa_3989 Blitzingen,20,Blitzingen,2000-08-01,2408,6055,base.ch,0,1,5,2411,l10n_ch_states.state_VS,3989
npa_3989 Biel VS,20,Biel VS,2000-11-01,2409,6073,base.ch,0,1,0,2411,l10n_ch_states.state_VS,3989
npa_3998 Gluringen,20,Gluringen,2000-08-01,2410,6075,base.ch,0,1,1,2411,l10n_ch_states.state_VS,3998
npa_3998 Reckingen VS,10,Reckingen VS,1996-09-02,2411,6075,base.ch,0,1,0,2411,l10n_ch_states.state_VS,3998
npa_3985 Geschinen,20,Geschinen,2003-10-01,2412,6074,base.ch,0,1,2,2411,l10n_ch_states.state_VS,3985
npa_3988 Obergesteln,20,Obergesteln,2009-04-01,2413,6076,base.ch,0,1,2,2428,l10n_ch_states.state_VS,3988
npa_3999 Oberwald,10,Oberwald,1996-09-02,2414,6076,base.ch,0,1,0,2428,l10n_ch_states.state_VS,3999
npa_3986 Ried-Mrel,10,Ried-Mörel,2009-04-01,2415,6181,base.ch,0,1,0,5495,l10n_ch_states.state_VS,3986
npa_3987 Riederalp,10,Riederalp,1996-09-02,2416,6181,base.ch,0,1,0,2416,l10n_ch_states.state_VS,3987
npa_3991 Betten,20,Betten,2005-10-01,2417,6205,base.ch,0,1,0,2425,l10n_ch_states.state_VS,3991
npa_3992 Bettmeralp,10,Bettmeralp,1996-09-02,2418,6205,base.ch,0,1,0,2418,l10n_ch_states.state_VS,3992
npa_3995 Ernen,10,Ernen,1996-09-02,2419,6056,base.ch,0,1,0,2426,l10n_ch_states.state_VS,3995
npa_3996 Binn,10,Binn,1996-09-02,2420,6054,base.ch,0,1,0,2426,l10n_ch_states.state_VS,3996
npa_3983 Mrel,10,Mörel,1997-02-24,2425,6203,base.ch,0,1,0,2425,l10n_ch_states.state_VS,3983
npa_3984 Fiesch,10,Fiesch,1996-09-02,2426,6057,base.ch,0,1,0,2426,l10n_ch_states.state_VS,3984
npa_3985 Mnster VS,10,Münster VS,1996-09-02,2427,6074,base.ch,0,1,0,2411,l10n_ch_states.state_VS,3985
npa_3988 Ulrichen,10,Ulrichen,1996-09-02,2428,6076,base.ch,0,1,0,2428,l10n_ch_states.state_VS,3988
npa_4000 Basel,20,Basel,1987-10-01,2431,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4000
zip_2439,80,Basel 2 Zustellung,1998-03-06,2439,2701,base.ch,0,1,60,2439,l10n_ch_states.state_BS,4000
zip_2440,80,Basel Dist Ba,1998-11-23,2440,2701,base.ch,0,1,70,2440,l10n_ch_states.state_BS,4000
npa_4001 Basel,10,Basel,1989-12-19,2444,2701,base.ch,1,1,0,2444,l10n_ch_states.state_BS,4001
zip_2451,80,Basel 2 Annahme,2011-03-01,2451,2701,base.ch,0,1,0,2452,l10n_ch_states.state_BS,4002
zip_2452,30,Basel,1998-03-06,2452,2701,base.ch,0,1,2,2452,l10n_ch_states.state_BS,4002
zip_2463,80,Basel,2014-06-30,2463,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4003
zip_2464,80,Basel,2012-01-01,2464,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4004
zip_2465,30,Basel,2003-03-01,2465,2701,base.ch,0,1,0,2465,l10n_ch_states.state_BS,4005
zip_2469,30,Basel,1986-05-21,2469,2701,base.ch,0,1,0,2469,l10n_ch_states.state_BS,4007
zip_2471,30,Basel,2003-06-01,2471,2701,base.ch,0,1,0,2471,l10n_ch_states.state_BS,4009
zip_2472,30,Basel,1986-05-21,2472,2701,base.ch,0,1,0,2472,l10n_ch_states.state_BS,4010
zip_2473,80,Basel,2014-04-01,2473,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4011
zip_2474,30,Basel,1993-09-10,2474,2701,base.ch,0,1,0,2474,l10n_ch_states.state_BS,4012
zip_2475,30,Basel,1986-05-21,2475,2701,base.ch,0,1,0,2475,l10n_ch_states.state_BS,4013
zip_2476,30,Basel,1986-05-21,2476,2701,base.ch,0,1,0,2476,l10n_ch_states.state_BS,4015
zip_2477,30,Basel,1993-09-01,2477,2701,base.ch,0,1,0,2477,l10n_ch_states.state_BS,4016
zip_2478,80,Basel,2008-01-01,2478,2701,base.ch,0,1,0,2452,l10n_ch_states.state_BS,4017
zip_2480,30,Basel,1986-05-21,2480,2701,base.ch,0,1,0,2480,l10n_ch_states.state_BS,4018
zip_2481,30,Basel,2002-04-01,2481,2701,base.ch,0,1,0,2481,l10n_ch_states.state_BS,4019
zip_2482,30,Basel,1986-05-21,2482,2701,base.ch,0,1,0,2482,l10n_ch_states.state_BS,4020
zip_2484,30,Basel,1994-05-19,2484,2769,base.ch,0,1,0,2484,l10n_ch_states.state_BL,4023
zip_2485,80,Basel,2006-03-01,2485,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4024
zip_2486,80,Basel,2010-09-01,2486,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4025
zip_2489,30,Basel,1986-05-21,2489,2701,base.ch,0,1,0,2489,l10n_ch_states.state_BS,4030
npa_4031 Basel UniSpital,20,Basel Universitätsspital,2004-05-01,2491,2701,base.ch,0,1,0,2452,l10n_ch_states.state_BS,4031
zip_2492,80,Basel,2008-01-01,2492,2701,base.ch,0,1,0,2492,l10n_ch_states.state_BS,4032
npa_4051 Basel,20,Basel,1987-10-01,2494,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4051
npa_4052 Basel,20,Basel,1987-10-01,2495,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4052
npa_4053 Basel,20,Basel,1987-10-01,2496,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4053
npa_4054 Basel,20,Basel,1987-10-01,2497,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4054
npa_4055 Basel,20,Basel,1987-10-01,2498,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4055
npa_4056 Basel,20,Basel,1987-10-01,2499,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4056
npa_4057 Basel,20,Basel,1987-10-01,2500,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4057
npa_4058 Basel,20,Basel,1987-10-01,2501,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4058
npa_4059 Basel,20,Basel,1987-10-01,2502,2701,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4059
zip_2503,40,Basel,2009-12-01,2503,2701,base.ch,0,1,0,2439,l10n_ch_states.state_BS,4091
npa_4101 Bruderholz,20,Bruderholz,2009-07-01,2504,2765,base.ch,1,1,0,2452,l10n_ch_states.state_BL,4101
npa_4102 Binningen,20,Binningen,1993-12-21,2505,2765,base.ch,1,1,0,7355,l10n_ch_states.state_BL,4102
zip_2506,30,Binningen 1,1993-12-21,2506,2765,base.ch,0,1,1,2506,l10n_ch_states.state_BL,4102
zip_2507,80,Binningen Gorenmatt,2014-05-01,2507,2765,base.ch,0,1,2,7355,l10n_ch_states.state_BL,4102
npa_4103 Bottmingen,10,Bottmingen,1993-12-21,2508,2767,base.ch,1,1,0,7180,l10n_ch_states.state_BL,4103
npa_4104 Oberwil BL,10,Oberwil BL,1993-12-21,2509,2771,base.ch,1,1,0,7180,l10n_ch_states.state_BL,4104
npa_4105 Biel-Benken BL,10,Biel-Benken BL,1993-12-21,2510,2764,base.ch,1,1,0,7185,l10n_ch_states.state_BL,4105
npa_4106 Therwil,10,Therwil,1993-12-21,2511,2775,base.ch,1,1,0,7185,l10n_ch_states.state_BL,4106
npa_4107 Ettingen,10,Ettingen,1993-12-21,2512,2768,base.ch,1,1,0,2512,l10n_ch_states.state_BL,4107
npa_4108 Witterswil,10,Witterswil,2013-05-01,2513,2481,base.ch,1,1,0,2512,l10n_ch_states.state_SO,4108
zip_2514,30,Bättwil-Flüh,2007-10-01,2514,2471,base.ch,0,1,0,2514,l10n_ch_states.state_SO,4112
npa_4112 Bttwil,20,Bättwil,1987-10-01,2515,2471,base.ch,1,1,1,2514,l10n_ch_states.state_SO,4112
npa_4112 Flh,20,Flüh,1987-10-01,2516,2476,base.ch,1,1,2,2514,l10n_ch_states.state_SO,4112
npa_4114 Hofstetten SO,20,Hofstetten SO,2012-10-01,2518,2476,base.ch,1,1,0,2514,l10n_ch_states.state_SO,4114
npa_4115 Mariastein,20,Mariastein,2006-12-01,2519,2477,base.ch,0,1,0,2520,l10n_ch_states.state_SO,4115
npa_4116 Metzerlen,10,Metzerlen,2002-04-01,2520,2477,base.ch,1,1,0,2520,l10n_ch_states.state_SO,4116
npa_4117 Burg im Leimental,20,Burg im Leimental,2006-12-01,2521,2783,base.ch,0,1,0,2520,l10n_ch_states.state_BL,4117
npa_4118 Rodersdorf,10,Rodersdorf,1996-08-06,2522,2479,base.ch,0,1,0,2522,l10n_ch_states.state_SO,4118
npa_4123 Allschwil,20,Allschwil,1993-12-21,2523,2762,base.ch,1,1,0,7351,l10n_ch_states.state_BL,4123
zip_2524,30,Allschwil 1,1993-12-21,2524,2762,base.ch,0,1,1,2524,l10n_ch_states.state_BL,4123
zip_2525,80,Allschwil Dorf,2012-06-01,2525,2762,base.ch,0,1,2,7351,l10n_ch_states.state_BL,4123
zip_2526,80,Allschwil Lindenplatz,2012-06-01,2526,2762,base.ch,0,1,3,7351,l10n_ch_states.state_BL,4123
npa_4124 Schnenbuch,10,Schönenbuch,1993-12-21,2527,2774,base.ch,0,1,0,7351,l10n_ch_states.state_BL,4124
npa_4125 Riehen,20,Riehen,1987-10-01,2528,2703,base.ch,1,1,0,7183,l10n_ch_states.state_BS,4125
zip_2529,30,Riehen 1,1993-09-09,2529,2703,base.ch,0,1,1,2529,l10n_ch_states.state_BS,4125
zip_2530,80,Riehen 2,2013-08-01,2530,2703,base.ch,0,1,2,7183,l10n_ch_states.state_BS,4125
npa_4126 Bettingen,10,Bettingen,2011-03-01,2531,2702,base.ch,1,1,0,2439,l10n_ch_states.state_BS,4126
npa_4127 Birsfelden,10,Birsfelden,1993-12-21,2532,2766,base.ch,1,1,0,7356,l10n_ch_states.state_BL,4127
npa_4132 Muttenz,20,Muttenz,1993-12-21,2533,2770,base.ch,1,1,0,7178,l10n_ch_states.state_BL,4132
zip_2534,30,Muttenz 1,1993-12-21,2534,2770,base.ch,0,1,1,2534,l10n_ch_states.state_BL,4132
zip_2535,80,Muttenz Lutzert,2013-11-01,2535,2770,base.ch,0,1,2,7178,l10n_ch_states.state_BL,4132
npa_4133 Pratteln,20,Pratteln,1997-08-18,2536,2831,base.ch,1,1,0,7182,l10n_ch_states.state_BL,4133
zip_2537,30,Pratteln 1,1993-09-09,2537,2831,base.ch,0,1,1,2537,l10n_ch_states.state_BL,4133
npa_4142 Mnchenstein,20,Münchenstein,1993-12-21,2541,2769,base.ch,1,1,0,7179,l10n_ch_states.state_BL,4142
zip_2542,30,Münchenstein 1,1993-12-21,2542,2769,base.ch,0,1,1,2542,l10n_ch_states.state_BL,4142
zip_2544,80,Münchenstein Zollweiden,2014-08-04,2544,2769,base.ch,0,1,3,7179,l10n_ch_states.state_BL,4142
npa_4143 Dornach,10,Dornach,2012-05-01,2545,2473,base.ch,1,1,0,7184,l10n_ch_states.state_SO,4143
npa_4144 Arlesheim,10,Arlesheim,1993-12-21,2549,2763,base.ch,1,1,0,7352,l10n_ch_states.state_BL,4144
npa_4145 Gempen,10,Gempen,2009-06-01,2551,2474,base.ch,0,1,0,2562,l10n_ch_states.state_SO,4145
npa_4146 Hochwald,10,Hochwald,1996-08-06,2552,2475,base.ch,0,1,0,2562,l10n_ch_states.state_SO,4146
npa_4147 Aesch BL,10,Aesch BL,1997-08-18,2553,2761,base.ch,1,1,0,7184,l10n_ch_states.state_BL,4147
npa_4148 Pfeffingen,10,Pfeffingen,1993-12-21,2555,2772,base.ch,0,1,0,2555,l10n_ch_states.state_BL,4148
npa_4153 Reinach BL,20,Reinach BL,1993-12-21,2556,2773,base.ch,1,1,0,7184,l10n_ch_states.state_BL,4153
zip_2557,30,Reinach BL 1,1993-12-21,2557,2773,base.ch,0,1,1,2557,l10n_ch_states.state_BL,4153
zip_2558,80,Reinach BL Surbaum,2014-09-01,2558,2773,base.ch,0,1,2,7184,l10n_ch_states.state_BL,4153
npa_4202 Duggingen,10,Duggingen,2011-03-01,2559,2785,base.ch,1,1,0,7184,l10n_ch_states.state_BL,4202
npa_4203 Grellingen,10,Grellingen,2013-03-01,2560,2786,base.ch,1,1,0,7184,l10n_ch_states.state_BL,4203
npa_4206 Seewen SO,10,Seewen SO,1986-05-21,2562,2480,base.ch,0,1,0,2562,l10n_ch_states.state_SO,4206
npa_4207 Bretzwil,20,Bretzwil,2002-08-01,2563,2883,base.ch,0,1,0,2564,l10n_ch_states.state_BL,4207
npa_4208 Nunningen,10,Nunningen,2004-12-01,2564,2621,base.ch,1,1,0,2564,l10n_ch_states.state_SO,4208
npa_4222 Zwingen,10,Zwingen,1995-12-13,2565,2793,base.ch,1,1,0,2565,l10n_ch_states.state_BL,4222
