id,zip_type,city_id/id,valid_from,onrp,communitynumber_bfs,sort,lang,additional_digit,post_delivery_through,name
npa_3067 Boll,10,ch_city_boll,1992-03-25,1768,359,1,1,0,7333,3067
npa_3068 Utzigen,20,ch_city_utzigen,2003-01-01,1769,359,1,1,0,7333,3068
npa_3072 Ostermundigen,20,ch_city_ostermundigen,1987-10-01,1770,363,1,1,0,8131,3072
zip_1771,30,ch_city_ostermundigen_1,1993-09-09,1771,363,0,1,1,1771,3072
npa_3073 Gmligen,10,ch_city_gumligen,1989-03-29,1774,356,1,1,0,7272,3073
npa_3074 Muri b Bern,10,ch_city_muri_b_bern,1986-05-21,1775,356,1,1,0,7272,3074
npa_3075 Rfenacht,10,ch_city_rufenacht,1986-05-21,1776,627,1,1,0,7272,3075
npa_3076 Worb,10,ch_city_worb,2004-01-01,1777,627,1,1,0,7333,3076
npa_3077 Enggistein,20,ch_city_enggistein,2001-09-28,1781,627,1,1,0,7333,3077
npa_3078 Richigen,20,ch_city_richigen,2005-03-01,1782,627,1,1,0,7333,3078
npa_3082 Schlosswil,20,ch_city_schlosswil,2008-11-01,1783,624,1,1,0,7333,3082
npa_3083 Trimstein,20,ch_city_trimstein,2005-03-01,1784,616,1,1,0,7333,3083
npa_3084 Wabern,10,ch_city_wabern,1986-05-21,1785,355,1,1,0,8837,3084
npa_3088 Oberbtschel,20,ch_city_oberbutschel,1991-11-06,1786,880,0,1,2,1823,3088
npa_3086 Zimmerwald,10,ch_city_zimmerwald,2010-05-01,1788,888,1,1,0,7260,3086
npa_3087 Niedermuhlern,20,ch_city_niedermuhlern,2003-06-01,1790,877,0,1,0,7260,3087
npa_3088 Reggisberg,10,ch_city_rueggisberg,1989-03-01,1792,880,0,1,0,1823,3088
npa_3089 Hinterfultigen,20,ch_city_hinterfultigen,2003-06-01,1793,880,0,1,0,1823,3089
npa_3096 Oberbalm,10,ch_city_oberbalm,2005-07-01,1794,357,1,1,0,1832,3096
npa_3097 Liebefeld,10,ch_city_liebefeld,1996-06-10,1795,355,1,1,0,8837,3097
npa_3098 Kniz,10,ch_city_koniz,1986-05-21,1796,355,1,1,0,8837,3098
npa_3098 Schliern b Kniz,20,ch_city_schliern_b_koniz,2014-03-01,1797,355,1,1,1,8837,3098
npa_3099 Rti b Riggisberg,20,ch_city_ruti_b_riggisberg,1998-12-14,1798,879,1,1,0,1823,3099
npa_3110 Mnsingen,10,ch_city_munsingen,1996-08-05,1799,616,1,1,0,7322,3110
npa_3112 Allmendingen b BE,20,ch_city_allmendingen_b_bern,2008-10-01,1800,630,1,1,0,7272,3112
npa_3114 Wichtrach,10,ch_city_wichtrach,2004-01-01,1803,632,1,1,0,1803,3114
npa_3115 Gerzensee,10,ch_city_gerzensee,2008-06-01,1804,866,1,1,0,1803,3115
npa_3116 Kirchdorf,10,ch_city_kirchdorf,1989-06-01,1807,872,1,1,0,1803,3116
npa_3629 Kiesen,10,ch_city_kiesen,1996-02-09,1810,611,1,1,0,2071,3629
npa_3628 Uttigen,10,ch_city_uttigen,1996-08-05,1812,885,1,1,0,8014,3628
npa_3122 Kehrsatz,10,ch_city_kehrsatz,1986-05-21,1813,870,1,1,0,7260,3122
npa_3123 Belp,10,ch_city_belp,1986-05-21,1814,861,1,1,0,7260,3123
npa_3124 Belpberg,20,ch_city_belpberg,2000-03-01,1815,861,1,1,0,7260,3124
npa_3125 Toffen,10,ch_city_toffen,1986-05-21,1816,884,1,1,0,1817,3125
npa_3126 Kaufdorf,10,ch_city_kaufdorf,2003-12-01,1817,869,1,1,0,1817,3126
npa_3127 Mhlethurnen,10,ch_city_muhlethurnen,1996-06-18,1819,876,1,1,0,1817,3127
npa_3128 Kirchenthurnen,20,ch_city_kirchenthurnen,2004-05-01,1822,873,1,1,0,1817,3128
npa_3132 Riggisberg,10,ch_city_riggisberg,1991-09-25,1823,879,1,1,0,1823,3132
npa_3664 Burgistein,20,ch_city_burgistein,2010-03-01,1824,863,0,1,0,8014,3664
npa_3665 Wattenwil,10,ch_city_wattenwil,1995-03-14,1827,886,1,1,0,1827,3665
npa_3662 Seftigen,10,ch_city_seftigen,1996-08-07,1828,883,1,1,0,8014,3662
npa_3663 Gurzelen,20,ch_city_gurzelen,2003-06-01,1829,867,1,1,0,8014,3663
npa_3661 Uetendorf,10,ch_city_uetendorf,1995-03-14,1830,944,1,1,0,8014,3661
npa_3144 Gasel,10,ch_city_gasel,2008-06-01,1831,355,1,1,0,1832,3144
npa_3145 Niederscherli,10,ch_city_niederscherli,1986-05-21,1832,355,1,1,0,1832,3145
npa_3147 Mittelhusern,20,ch_city_mittelhausern,2009-04-01,1833,355,1,1,0,1832,3147
npa_3148 Lanzenhusern,10,ch_city_lanzenhausern,1999-11-22,1834,855,1,1,0,7671,3148
npa_3150 Schwarzenburg,10,ch_city_schwarzenburg,1986-05-21,1835,855,1,1,0,7671,3150
npa_3152 Mamishaus,20,ch_city_mamishaus,1999-11-22,1836,855,1,1,0,7671,3152
npa_3153 Rschegg Gambach,20,ch_city_ruschegg_gambach,2008-06-01,1837,853,1,1,0,7671,3153
npa_3154 Rschegg Heubach,10,ch_city_ruschegg_heubach,2008-06-01,1838,853,1,1,0,7671,3154
npa_3155 Helgisried,20,ch_city_helgisried_rohrbach,2000-05-29,1840,880,0,1,0,1823,3155
npa_3156 Riffenmatt,20,ch_city_riffenmatt,2009-03-01,1841,852,1,1,0,7671,3156
npa_3157 Milken,20,ch_city_milken,2004-06-01,1843,855,1,1,0,7671,3157
npa_3158 Guggisberg,10,ch_city_guggisberg,2009-03-01,1844,852,1,1,0,7671,3158
npa_3159 Riedsttt,20,ch_city_riedstatt,2009-03-01,1846,852,1,1,0,7671,3159
npa_3172 Niederwangen BE,10,ch_city_niederwangen_b_bern,1989-03-01,1847,355,1,1,0,8837,3172
npa_3173 Oberwangen b Bern,10,ch_city_oberwangen_b_bern,2009-06-01,1848,355,1,1,0,8837,3173
npa_3174 Thrishaus,10,ch_city_thorishaus,1987-08-01,1849,355,1,1,0,8299,3174
npa_3175 Flamatt,10,ch_city_flamatt,1996-08-05,1850,2309,1,1,0,8299,3175
npa_3176 Neuenegg,10,ch_city_neuenegg,1996-08-05,1851,670,1,1,0,8299,3176
npa_3177 Laupen BE,10,ch_city_laupen_be,1986-05-21,1852,667,1,1,0,7672,3177
npa_3178 Bsingen,10,ch_city_bosingen,1997-04-17,1853,2295,1,1,0,7672,3178
npa_3179 Kriechenwil,20,ch_city_kriechenwil,1998-08-18,1854,666,1,1,0,7672,3179
npa_3182 Ueberstorf,10,ch_city_ueberstorf,2001-03-01,1856,2308,1,1,0,8299,3182
npa_3183 Albligen,20,ch_city_albligen,2002-02-01,1857,855,1,1,0,8299,3183
npa_3184 Wnnewil,10,ch_city_wunnewil,1996-09-05,1858,2309,1,1,0,8299,3184
npa_3186 Ddingen,10,ch_city_dudingen,1999-12-09,1861,2293,1,1,0,7662,3186
npa_3126 Gelterfingen,20,ch_city_gelterfingen,2003-12-01,1862,865,1,1,2,1817,3126
npa_3202 Frauenkappelen,10,ch_city_frauenkappelen,1986-05-21,1863,663,0,1,0,1867,3202
npa_3203 Mhleberg,10,ch_city_muhleberg,1996-12-13,1864,668,0,1,0,1867,3203
npa_3204 Rosshusern,20,ch_city_rosshausern,1999-12-20,1866,668,0,1,0,1867,3204
npa_3205 Gmmenen,20,ch_city_gummenen,2013-05-01,1867,668,0,1,0,1867,3205
npa_3206 Rizenbach,20,ch_city_rizenbach,2009-04-01,1869,662,0,1,0,1867,3206
npa_3207 Wileroltigen,20,ch_city_wileroltigen,2003-07-01,1871,671,1,1,0,7673,3207
npa_3208 Gurbr,20,ch_city_gurbru,1999-09-08,1872,665,0,1,0,7673,3208
npa_3210 Kerzers,10,ch_city_kerzers,1988-06-01,1874,2265,1,1,0,7673,3210
npa_3216 Ried b Kerzers,10,ch_city_ried_b_kerzers,2008-06-01,1880,2276,1,1,0,7673,3216
npa_3215 Gempenach,20,ch_city_gempenach,2008-11-01,1881,2260,1,1,0,7673,3215
npa_3214 Ulmiz,20,ch_city_ulmiz,2008-11-01,1882,2278,1,1,0,7673,3214
npa_3213 Liebistorf,20,ch_city_liebistorf,2003-09-01,1883,2262,0,1,0,1885,3213
npa_3212 Gurmels,10,ch_city_gurmels,1996-09-05,1885,2262,0,1,0,1885,3212
npa_3225 Mntschemier,10,ch_city_muntschemier,2008-06-01,1886,498,1,1,0,1888,3225
npa_3226 Treiten,20,ch_city_treiten,2003-02-01,1887,500,0,1,0,1888,3226
npa_3232 Ins,10,ch_city_ins,1986-05-21,1888,496,1,1,0,1888,3232
npa_3233 Tschugg,20,ch_city_tschugg,2004-09-01,1893,501,1,1,0,1888,3233
npa_3234 Vinelz,20,ch_city_vinelz,2008-09-01,1894,502,1,1,0,1888,3234
npa_3235 Erlach,10,ch_city_erlach,2008-09-01,1895,492,1,1,0,1888,3235
npa_3236 Gampelen,10,ch_city_gampelen,2008-06-01,1896,495,1,1,0,1888,3236
npa_3250 Lyss,10,ch_city_lyss,1986-05-21,1897,306,1,1,0,1898,3250
zip_1898,80,ch_city_lyss_zustellung,1999-04-12,1898,306,0,1,60,1898,3250
npa_3251 Wengi b Bren,20,ch_city_wengi_b_buren,2010-12-01,1901,394,1,1,0,1762,3251
npa_3252 Worben,10,ch_city_worben,1996-08-05,1902,755,1,1,0,1898,3252
npa_3253 Schnottwil,10,ch_city_schnottwil,2008-12-01,1903,2461,1,1,0,7674,3253
npa_3254 Messen,10,ch_city_messen,1989-06-01,1905,2457,0,1,0,1905,3254
npa_3255 Rapperswil BE,10,ch_city_rapperswil_be,2008-06-01,1906,310,1,1,0,1762,3255
npa_3256 Dieterswil,20,ch_city_dieterswil,2008-11-01,1908,310,1,1,0,1762,3256
npa_3257 Grossaffoltern,10,ch_city_grossaffoltern,1996-07-15,1909,303,1,1,0,1762,3257
npa_3257 Ammerzwil BE,20,ch_city_ammerzwil_be,1999-11-22,1910,303,1,1,1,1762,3257
npa_3262 Suberg,20,ch_city_suberg,2008-11-01,1911,303,1,1,0,1762,3262
npa_3263 Betigen,20,ch_city_buetigen,2002-07-01,1912,382,1,1,0,1898,3263
npa_3264 Diessbach b Bren,10,ch_city_diessbach_b_buren,2008-06-01,1913,385,1,1,0,7674,3264
npa_3266 Wiler b Seedorf,20,ch_city_wiler_b_seedorf,1999-04-15,1914,312,0,1,0,1898,3266
npa_3267 Seedorf BE,10,ch_city_seedorf_be,2008-06-01,1915,312,1,1,0,1898,3267
npa_3268 Lobsigen,20,ch_city_lobsigen,2003-07-01,1916,312,0,1,0,1898,3268
npa_3270 Aarberg,10,ch_city_aarberg,1986-05-21,1917,301,1,1,0,1898,3270
npa_3271 Radelfingen,20,ch_city_radelfingen_b_aarberg,2003-08-01,1918,309,1,1,0,1898,3271
npa_3272 Walperswil,10,ch_city_walperswil,1989-06-01,1920,754,0,1,0,1477,3272
npa_3273 Kappelen,10,ch_city_kappelen,2008-06-01,1921,305,1,1,0,1898,3273
npa_3274 Hermrigen,20,ch_city_hermrigen,2008-02-01,1924,737,0,1,0,1416,3274
npa_3280 Murten,10,ch_city_murten,2011-03-01,1927,2275,1,1,0,7220,3280
npa_3280 Meyriez,20,ch_city_meyriez,2011-07-01,1928,2271,1,1,2,7220,3280
npa_3282 Bargen BE,20,ch_city_bargen_be,2003-05-01,1929,302,1,1,0,1898,3282
npa_3283 Kallnach,10,ch_city_kallnach,2008-06-01,1931,304,1,1,0,7673,3283
npa_3284 Frschels,20,ch_city_fraschels,2004-06-01,1932,2258,1,1,0,7673,3284
npa_3285 Galmiz,20,ch_city_galmiz,2011-03-01,1933,2259,1,1,0,7673,3285
npa_3286 Muntelier,20,ch_city_muntelier,2010-04-01,1934,2274,1,1,0,7220,3286
npa_3292 Busswil BE,10,ch_city_busswil_be,1996-08-05,1935,306,1,1,0,1898,3292
npa_3293 Dotzigen,10,ch_city_dotzigen,2008-06-01,1936,386,1,1,0,7674,3293
npa_3294 Bren an der Aare,10,ch_city_buren_an_der_aare,1989-06-01,1938,383,1,1,0,7674,3294
npa_3295 Rti b Bren,20,ch_city_ruti_b_buren,2013-10-01,1940,393,0,1,0,7674,3295
npa_3296 Arch,10,ch_city_arch,2008-06-01,1941,381,1,1,0,7674,3296
npa_3297 Leuzigen,10,ch_city_leuzigen,2008-06-01,1942,388,1,1,0,7674,3297
npa_3298 Oberwil b Bren,20,ch_city_oberwil_b_buren,2004-06-01,1943,391,1,1,0,7674,3298
npa_3302 Moosseedorf,10,ch_city_moosseedorf,1986-05-21,1944,544,1,1,0,7328,3302
npa_3303 Jegenstorf,10,ch_city_jegenstorf,1992-01-30,1946,540,1,1,0,7286,3303
npa_3308 Grafenried,20,ch_city_grafenried,2012-06-01,1948,538,1,1,0,1949,3308
npa_3312 Fraubrunnen,10,ch_city_fraubrunnen,1996-08-05,1949,538,1,1,0,1949,3312
npa_3313 Bren zum Hof,20,ch_city_buren_zum_hof,2001-01-01,1950,538,1,1,0,1949,3313
npa_3314 Schalunen,20,ch_city_schalunen,2004-06-01,1951,538,1,1,0,1949,3314
npa_3315 Btterkinden,10,ch_city_batterkinden,1996-09-12,1952,533,1,1,0,2025,3315
npa_3315 Kriligen,20,ch_city_krailigen,2001-07-01,1953,533,1,1,1,2025,3315
zip_1955,30,ch_city_schonbuhl_einkaufszentrum,1996-05-07,1955,544,0,1,0,1955,3321
npa_3322 Urtenen-Schnbhl,10,ch_city_urtenen_schonbuhl,1996-06-10,1956,551,1,1,0,7328,3322
npa_3322 Mattstetten,20,ch_city_mattstetten,2001-06-01,1957,543,1,1,1,7328,3322
npa_3323 Briswil BE,20,ch_city_bariswil_be,2012-04-01,1958,403,1,1,0,7328,3323
npa_3324 Hindelbank,10,ch_city_hindelbank,1989-06-01,1960,409,1,1,0,7286,3324
npa_3325 Hettiswil,20,ch_city_hettiswil_b_hindelbank,2003-11-01,1962,414,1,1,0,1963,3325
npa_3326 Krauchthal,10,ch_city_krauchthal,2002-02-01,1963,414,1,1,0,1963,3326
npa_3303 Zuzwil BE,20,ch_city_zuzwil_be,1995-02-20,1968,557,1,1,3,7286,3303
npa_3305 Iffwil,20,ch_city_iffwil,2003-02-01,1969,541,1,1,0,7286,3305
npa_3306 Etzelkofen,20,ch_city_etzelkofen,2003-02-01,1970,538,1,1,0,1949,3306
npa_3307 Brunnenthal,20,ch_city_brunnenthal,1999-06-15,1971,2457,0,1,0,1905,3307
npa_3309 Kernenried,20,ch_city_kernenried,2009-03-01,1972,411,1,1,0,1949,3309
npa_3317 Limpach,20,ch_city_limpach,2001-03-01,1973,538,0,1,0,1905,3317
npa_3317 Mlchi,20,ch_city_mulchi,2001-03-01,1974,538,0,1,1,1905,3317
npa_3360 Herzogenbuchsee,10,ch_city_herzogenbuchsee,1996-09-12,1975,979,1,1,0,7276,3360
zip_1981,80,ch_city_hochstetten_hellsau,2011-03-01,1981,410,0,1,0,2022,3429
npa_4556 Aeschi SO,10,ch_city_aeschi_so,1996-09-12,1982,2511,0,1,0,2752,4556
npa_3376 Graben,20,ch_city_graben,2004-06-01,1983,976,1,1,0,7276,3376
npa_3372 Wanzwil,20,ch_city_wanzwil,1998-09-22,1984,977,1,1,0,7276,3372
npa_3373 Heimenhausen,20,ch_city_heimenhausen,2002-06-01,1985,977,0,1,2,7276,3373
npa_3373 Rthenbach Hbsee,20,ch_city_rothenbach_herzogenbuchsee,2009-07-01,1986,977,1,1,0,7276,3373
npa_3374 Wangenried,20,ch_city_wangenried,2001-08-01,1987,993,1,1,0,2837,3374
npa_3362 Niedernz,10,ch_city_niederonz,2008-06-01,1988,982,1,1,0,7276,3362
npa_3363 Obernz,20,ch_city_oberonz,2002-06-01,1989,979,1,1,0,7276,3363
npa_3365 Seeberg,10,ch_city_seeberg,2012-09-01,1991,988,0,1,2,2049,3365
npa_3365 Grasswil,20,ch_city_grasswil,2012-09-01,1992,988,0,1,0,2049,3365
npa_3366 Bettenhausen,10,ch_city_bettenhausen,2011-11-01,1995,973,0,1,0,7276,3366
npa_3367 Thrigen,10,ch_city_thorigen,1996-09-12,1997,989,0,1,0,7276,3367
npa_3368 Bleienbach,20,ch_city_bleienbach,2010-05-01,1998,324,0,1,0,7276,3368
npa_3400 Burgdorf,20,ch_city_burgdorf,1996-08-06,1999,404,1,1,0,2001,3400
zip_2000,80,ch_city_burgdorf_1,2008-01-01,2000,404,0,1,1,2001,3400
zip_2001,80,ch_city_burgdorf_zustellung,1999-04-12,2001,404,0,1,60,2001,3400
zip_2003,30,ch_city_burgdorf,1996-08-06,2003,404,0,1,0,2003,3401
zip_2004,80,ch_city_burgdorf,2013-07-01,2004,404,0,1,0,2001,3402
npa_3412 Heimiswil,10,ch_city_heimiswil,2009-03-01,2005,407,1,1,0,2001,3412
npa_3413 Kaltacker,20,ch_city_kaltacker,2009-03-01,2006,407,1,1,0,2001,3413
npa_3414 Oberburg,10,ch_city_oberburg,1996-08-06,2007,418,1,1,0,7675,3414
zip_2008,30,ch_city_hasle_ruegsau,2004-07-01,2008,406,0,1,0,2008,3415
npa_3416 Affoltern BE,20,ch_city_affoltern_im_emmental,2003-05-01,2009,951,0,1,0,2043,3416
npa_3417 Regsau,20,ch_city_ruegsau,2004-02-01,2010,956,1,1,0,7675,3417
npa_3418 Regsbach,20,ch_city_ruegsbach,2014-03-01,2011,956,1,1,0,7675,3418
npa_3419 Biembach,20,ch_city_biembach_im_emmental,2000-05-22,2012,406,1,1,0,7675,3419
npa_3421 Lyssach,10,ch_city_lyssach,1997-03-11,2014,415,1,1,0,2001,3421
npa_3422 Kirchberg BE,10,ch_city_kirchberg_be,1996-08-06,2015,412,1,1,0,7291,3422
npa_3422 Rdtligen,20,ch_city_rudtligen,1996-08-06,2016,420,1,1,1,7291,3422
npa_3422 Alchenflh,20,ch_city_alchenfluh,1996-08-06,2017,420,1,1,2,7291,3422
npa_3423 Ersigen,10,ch_city_ersigen,2009-03-01,2018,405,1,1,0,7291,3423
npa_3424 Niedersch,20,ch_city_niederosch,2009-03-01,2020,417,1,1,0,7291,3424
npa_3425 Koppigen,10,ch_city_koppigen,1989-06-01,2022,413,1,1,0,2022,3425
npa_3426 Aefligen,10,ch_city_aefligen,2008-08-01,2024,401,1,1,0,7291,3426
npa_3427 Utzenstorf,10,ch_city_utzenstorf,1996-09-12,2025,552,1,1,0,2025,3427
npa_3428 Wiler bUtzenstorf,10,ch_city_wiler_b_utzenstorf,1996-09-12,2026,554,0,1,0,2025,3428
npa_3432 Ltzelflh-Goldb,10,ch_city_lutzelfluh_goldbach,1996-11-20,2027,955,1,1,0,7675,3432
npa_3433 Schwanden i E,20,ch_city_schwanden_im_emmental,2009-10-01,2028,905,1,1,0,7675,3433
npa_3434 Obergoldbach,20,ch_city_obergoldbach,1998-12-14,2029,613,0,1,0,7675,3434
npa_3435 Ramsei,20,ch_city_ramsei,2009-03-01,2030,955,1,1,0,7675,3435
npa_3436 Zollbrck,10,ch_city_zollbruck,1996-12-13,2031,905,1,1,0,8188,3436
npa_3437 Rderswil,20,ch_city_ruderswil,2002-11-01,2032,905,1,1,0,8188,3437
npa_3438 Lauperswil,20,ch_city_lauperswil,1999-06-09,2033,903,1,1,0,8188,3438
npa_3439 Ranflh,20,ch_city_ranfluh,2003-07-01,2034,905,1,1,0,8188,3439
npa_3452 Grnenmatt,20,ch_city_grunenmatt,2013-09-01,2035,955,1,1,0,7675,3452
npa_3453 Heimisbach,20,ch_city_heimisbach,2010-06-01,2036,958,1,1,0,7675,3453
npa_3454 Sumiswald,10,ch_city_sumiswald,1986-05-21,2037,957,1,1,0,8023,3454
npa_3455 Grnen,20,ch_city_grunen,2004-08-01,2040,957,1,1,0,8023,3455
npa_3456 Trachselwald,20,ch_city_trachselwald,2009-03-01,2041,958,1,1,0,7675,3456
npa_3457 Wasen im Emmental,10,ch_city_wasen_im_emmental,1986-05-21,2042,957,1,1,0,2042,3457
npa_3462 Weier im Emmental,10,ch_city_weier_im_emmental,1986-05-21,2043,951,0,1,0,2043,3462
npa_3463 Husernmoos,20,ch_city_hausernmoos_im_emmental,2000-04-01,2045,951,0,1,0,2043,3463
npa_3464 Schmidigen-Mhlew,20,ch_city_schmidigen_muhleweg,2003-05-01,2046,959,0,1,0,2043,3464
npa_3465 Drrenroth,10,ch_city_durrenroth,1996-09-12,2047,952,0,1,0,2043,3465
npa_3472 Wynigen,10,ch_city_wynigen,1989-06-01,2049,424,1,1,0,2049,3472
npa_3473 Alchenstorf,20,ch_city_alchenstorf,2004-06-01,2050,402,1,1,0,2022,3473
npa_3474 Redisbach,20,ch_city_ruedisbach,2003-07-01,2051,424,1,1,0,2049,3474
npa_3475 Riedtwil,20,ch_city_riedtwil,2009-04-01,2052,988,1,1,0,7276,3475
npa_3475 Hermiswil,20,ch_city_hermiswil,2009-03-01,2053,978,1,1,1,7276,3475
npa_3476 Oschwand,20,ch_city_oschwand,2009-03-01,2054,988,1,1,0,7276,3476
npa_3111 Tgertschi,20,ch_city_tagertschi,2002-07-01,2055,625,1,1,0,7322,3111
npa_3503 Gysenstein,20,ch_city_gysenstein,2002-11-01,2056,612,1,1,0,2059,3503
npa_3504 Niederhnigen,20,ch_city_niederhunigen,2002-11-01,2058,617,1,1,0,2059,3504
npa_3506 Grosshchstetten,10,ch_city_grosshochstetten,1986-05-21,2059,608,1,1,0,2059,3506
npa_3507 Biglen,10,ch_city_biglen,1986-05-21,2060,603,1,1,0,2059,3507
npa_3508 Arni BE,20,ch_city_arni_be,2010-04-01,2061,602,1,1,0,2059,3508
npa_3510 Konolfingen,10,ch_city_konolfingen,1989-06-01,2065,612,1,1,0,2059,3510
npa_3512 Walkringen,10,ch_city_walkringen,2002-11-01,2068,626,1,1,0,2059,3512
npa_3513 Bigenthal,20,ch_city_bigenthal,2002-11-01,2069,626,1,1,0,2059,3513
npa_3415 Schafhausen i E,20,ch_city_schafhausen_im_emmental,2002-05-01,2070,406,1,1,2,7675,3415
npa_3672 Oberdiessbach,10,ch_city_oberdiessbach,1999-04-15,2071,619,1,1,0,2071,3672
zip_2072,20,ch_city_aeschlen_b_oberdiessbach,1999-04-21,2072,619,1,1,2,2071,3672
npa_3673 Linden,10,ch_city_linden,1995-03-14,2073,614,0,1,0,2071,3673
npa_3674 Bleiken,20,ch_city_bleiken_b_oberdiessbach,2002-07-01,2074,619,1,1,0,2071,3674
npa_3671 Brenzikofen,10,ch_city_brenzikofen,1995-03-14,2077,606,0,1,0,2071,3671
npa_3531 Oberthal,20,ch_city_oberthal,2005-11-01,2078,620,1,1,0,2059,3531
npa_3532 Zziwil,10,ch_city_zaziwil,1989-06-01,2080,628,1,1,0,2059,3532
npa_3533 Bowil,10,ch_city_bowil,2008-06-01,2081,605,1,1,0,2059,3533
npa_3534 Signau,10,ch_city_signau,1996-09-04,2082,907,1,1,0,2082,3534
npa_3535 Schpbach,20,ch_city_schupbach,2010-09-01,2083,907,0,1,0,2082,3535
npa_3536 Aeschau,20,ch_city_aeschau,2002-07-01,2085,901,1,1,0,8189,3536
npa_3537 Eggiwil,10,ch_city_eggiwil,2002-06-01,2086,901,1,1,0,8189,3537
npa_3538 Rthenbach i E,10,ch_city_rothenbach_im_emmental,2005-02-01,2087,904,1,1,0,8189,3538
npa_3543 Emmenmatt,20,ch_city_emmenmatt,2004-08-01,2088,903,1,1,0,7404,3543
npa_3550 Langnau i E,10,ch_city_langnau_im_emmental,1997-03-10,2091,902,1,1,0,7404,3550
npa_3551 Oberfrittenbach,20,ch_city_oberfrittenbach,2003-11-01,2092,902,1,1,0,7404,3551
npa_3552 Brau,20,ch_city_barau,2005-07-01,2093,902,1,1,0,7404,3552
npa_3553 Gohl,20,ch_city_gohl,2003-11-01,2094,902,1,1,0,7404,3553
npa_3555 Trubschachen,10,ch_city_trubschachen,1996-09-04,2095,909,1,1,0,2095,3555
npa_3556 Trub,20,ch_city_trub,2009-04-01,2096,908,1,1,0,2095,3556
npa_3557 Fankhaus (Trub),20,ch_city_fankhaus_trub,2008-06-01,2097,908,1,1,0,2095,3557
npa_3600 Thun,20,ch_city_thun,1986-05-21,2098,942,1,1,0,2101,3600
zip_2101,80,ch_city_thun_2_zustellung,1999-03-01,2101,942,0,1,60,2101,3600
zip_2103,30,ch_city_thun,1989-01-01,2103,942,0,1,0,2103,3601
zip_2104,30,ch_city_thun,1998-03-20,2104,942,0,1,0,2104,3602
npa_3603 Thun,10,ch_city_thun,1986-05-21,2106,942,1,1,0,2101,3603
npa_3604 Thun,10,ch_city_thun,1986-05-21,2107,942,1,1,0,2101,3604
zip_2108,80,ch_city_thun,2005-04-01,2108,942,0,1,0,2101,3605
zip_2110,30,ch_city_thun,1986-05-21,2110,942,0,1,0,2110,3607
npa_3608 Thun,10,ch_city_thun,1988-03-01,2111,942,1,1,0,2101,3608
npa_3617 Fahrni b Thun,20,ch_city_fahrni_b_thun,2001-09-28,2115,925,0,1,0,2129,3617
npa_3618 Sderen,20,ch_city_suderen,2005-11-01,2116,946,0,1,0,2129,3618
npa_3619 Eriz,20,ch_city_eriz,2009-01-01,2117,924,0,1,0,2129,3619
npa_3619 Innereriz,20,ch_city_innereriz,2001-12-01,2118,924,0,1,1,2129,3619
npa_3622 Homberg b Thun,20,ch_city_homberg_b_thun,2009-04-01,2119,931,0,1,0,7330,3622
npa_3635 Uebeschi,20,ch_city_uebeschi,2009-05-01,2120,943,1,1,0,2101,3635
npa_3631 Hfen b Thun,20,ch_city_hofen_b_thun,2005-11-01,2121,770,0,1,0,2101,3631
npa_3636 Lngenbhl,20,ch_city_langenbuhl,2003-11-01,2123,948,1,1,0,1827,3636
npa_3612 Steffisburg,10,ch_city_steffisburg,1996-06-10,2127,939,1,1,0,7330,3612
npa_3613 Steffisburg,10,ch_city_steffisburg,1996-06-10,2128,939,1,1,0,8190,3613
npa_3614 Unterlangenegg,10,ch_city_unterlangenegg,1986-05-21,2129,945,0,1,0,2129,3614
npa_3615 Heimenschwand,10,ch_city_heimenschwand,1986-05-21,2131,923,0,1,0,2131,3615
npa_3616 Schwarzenegg,20,ch_city_schwarzenegg,2002-03-01,2132,935,0,1,0,2129,3616
npa_3623 Teuffenthal BE,20,ch_city_teuffenthal_b_thun,2002-12-01,2134,940,0,1,0,7330,3623
npa_3624 Goldiwil (Thun),10,ch_city_goldiwil_thun,1989-06-01,2136,942,0,1,0,7330,3624
npa_3625 Heiligenschwendi,10,ch_city_heiligenschwendi,2009-03-01,2137,927,1,1,0,7330,3625
npa_3626 Hnibach,10,ch_city_hunibach,1986-05-21,2138,929,1,1,0,2101,3626
npa_3627 Heimberg,10,ch_city_heimberg,1986-05-21,2139,928,1,1,0,8190,3627
npa_3633 Amsoldingen,10,ch_city_amsoldingen,2009-05-01,2140,921,1,1,0,2101,3633
npa_3634 Thierachern,10,ch_city_thierachern,1996-01-23,2141,941,1,1,0,2101,3634
npa_3638 Blumenstein,10,ch_city_blumenstein,2008-12-01,2142,922,1,1,0,1827,3638
npa_3638 Pohlern,20,ch_city_pohlern,2008-12-01,2143,936,1,1,1,1827,3638
npa_3645 Gwatt (Thun),20,ch_city_gwatt_thun,2005-07-01,2145,942,1,1,0,2101,3645
npa_3646 Einigen,10,ch_city_einigen,2009-11-01,2146,768,1,1,0,7329,3646
npa_3647 Reutigen,10,ch_city_reutigen,2008-06-01,2147,767,1,1,0,2186,3647
npa_3652 Hilterfingen,10,ch_city_hilterfingen,1986-05-21,2148,929,1,1,0,2101,3652
npa_3653 Oberhofen Thun'see,10,ch_city_oberhofen_am_thunersee,1994-06-15,2149,934,1,1,0,2101,3653
npa_3654 Gunten,10,ch_city_gunten,2009-11-01,2150,938,1,1,0,2150,3654
